id_user,id_res,X,userId,resId
honghango,133807,0.98,14450,839
phunguyen9889,786769,0.7,24375,9637
phunguyen9889,793383,0.63,24375,9752
lephuonggiang3007,756590,0.78,17434,9002
vtg91229,786748,0.59,31377,9636
phunguyen9889,786748,0.82,24375,9636
phunguyen9889,772179,0.79,24375,9340
phunguyen9889,772179,0.76,24375,9340
quynhbon,738404,0.31,25361,8618
fb1905,738404,0.2,7030,8618
asa_ceylon,738404,0.67,3149,8618
phunguyen9889,738404,0.77,24375,8618
tieuthu_justcavalines_9x,738404,0.95,28637,8618
tien.le16,738404,0.95,28519,8618
foodee_40e98bfa,738404,0.87,7754,8618
foodee_27ma891y,738405,0.78,7456,8619
foodee_k60il64m,738405,0.28,10342,8619
foodee_pcklmx4n,738405,0.98,10941,8619
huyentrangth95,738405,0.92,15079,8619
ngocanhnguyen1702422884,738405,0.94,20985,8619
foodee_zcf1l8qw,738405,0.98,12133,8619
nguyenngocthuhang1998,738405,0.97,21816,8619
foodee_36s0ijmz,738405,0.88,7615,8619
phunguyen9889,738405,0.74,24375,8619
huynhuyen95,738405,0.15,15238,8619
phunguyen9889,738405,0.87,24375,8619
chowchowfat,661635,0.7,4974,6555
nhnguyt1348,661635,0.81,22652,6555
phunguyen9889,35600,0.71,24375,5140
Lominn,35600,0.88,1326,5140
lylyjuly92,35600,0.71,18620,5140
phunguyen9889,797670,0.67,24375,9794
NguyenGiang210598,254518,0.7,1579,3651
hoanganhsiro2507,254518,0.37,14006,3651
phunguyen9889,254518,0.76,24375,3651
duong.chichi0711,254518,0.61,6601,3651
lidu142,254518,0.67,17638,3651
vitem94,254518,0.59,31141,3651
maivitpau1506,254518,0.6,18919,3651
magami.matsuru,254518,0.7,18709,3651
mai.tran0103,314350,0.82,18726,4944
lov3.kun.96,709836,0.72,18246,7760
phunguyen9889,709836,0.77,24375,7760
chipnana139,207908,0.89,4906,2429
phunguyen9889,657093,0.74,24375,6423
phunguyen9889,657093,0.82,24375,6423
Lominn,657093,0.9,1326,6423
phunguyen9889,758305,0.67,24375,9030
phunguyen9889,736809,0.78,24375,8563
nguyenha.t32,15274,0.86,21590,1208
traitimngotngao_m2m,15274,0.65,29048,1208
phunguyen9889,754519,0.82,24375,8962
honganhle1992vn,692224,0.76,14424,7347
phunguyen9889,692224,0.71,24375,7347
dngphmtrmy,692224,0.32,6185,7347
nguyenp586,692224,0.9,21844,7347
Lominn,692224,0.64,1326,7347
phunguyen9889,690136,0.78,24375,7298
minhngocmyy,690136,0.68,19536,7298
Lominn,690136,0.76,1326,7298
phunguyen9889,654243,0.64,24375,6302
NguyenGiang210598,654243,0.71,1579,6302
gacontapbay,654243,0.72,12366,6302
mailingg,654243,0.26,18819,6302
Lominn,654243,0.88,1326,6302
foodee_t3hccvv7,683386,0.99,11390,7156
phunguyen9889,683386,0.78,24375,7156
duongnguyenhung,683386,0.76,6661,7156
Lominn,683386,0.79,1326,7156
foodee_03jxxkad,631089,0.11,7110,5704
vuthihuongdongve,211193,0.11,31535,2587
vuthihuongdongve,211193,0.61,31535,2587
hcnavsuju,211193,0.61,13344,2587
meo.ngoc_kute,211193,0.64,19133,2587
leedaita2911,211193,0.44,17210,2587
phunguyen9889,851379,0.75,24375,9978
vtg91229,801602,0.7,31377,9846
habongxu,801602,0.89,12789,9846
habongxu,801602,0.85,12789,9846
phunguyen9889,35917,0.73,24375,5159
Damthithuy2372,35917,0.21,726,5159
tp089930,35917,0.11,28991,5159
hcnavsuju,35917,0.37,13344,5159
vuthuylinh08081999,35917,0.33,31558,5159
trinhhoa2036,35917,0.36,29795,5159
mimihtt1,35917,0.71,19324,5159
lucky9999,35917,0.21,18406,5159
hoang.giang.6112,35917,0.68,13958,5159
lethanhhang856,35917,0.55,17464,5159
minhtv1987,35917,0.61,19687,5159
hacoi.512,35917,0.17,12807,5159
dpkhuyen.31122000,703409,0.6,6400,7611
phunguyen9889,703409,0.68,24375,7611
janle1911998,684516,0.8,15542,7184
phunguyen9889,684516,0.76,24375,7184
ngocanh.minhthu,684516,0.69,20957,7184
Lominn,684516,0.84,1326,7184
ngalinhle,761382,0.83,20649,9088
geminino90,34878,0.66,12444,5125
SongTu.Marketer,34878,0.8,1901,5125
phunguyen9889,307614,0.78,24375,4849
hcnavsuju,307614,0.52,13344,4849
thuthao.htcb,307614,0.61,28137,4849
linhle7193,307614,0.47,17841,4849
robert.gioiosa,307614,0.68,25629,4849
mai.tran0103,307614,0.83,18726,4849
ianinox,658671,0.82,15346,6466
minhphuong2701,658671,0.88,19569,6466
boobebong95,658671,0.84,4107,6466
monquabian,658671,0.81,19917,6466
lycaoquy_9xth,658671,0.92,18596,6466
letung149,140211,0.79,17560,955
phunguyen9889,245560,0.76,24375,3456
TruongLe1101,245560,0.27,2197,3456
bichphuong_cao,245560,0.55,3773,3456
kimanh26031997,18991,0.33,16440,2035
dpkhuyen.31122000,18991,0.44,6400,2035
phunguyen9889,18991,0.6,24375,2035
yennhiphan79,18991,0.22,32056,2035
Lominn,18991,0.77,1326,2035
mua_xuan2912,18991,0.64,20085,2035
windyelnino,18991,0.7,31735,2035
hongdiepnguyen,18991,0.77,14440,2035
phiyn0576,18991,0.97,24142,2035
Lominn,18991,0.82,1326,2035
hothulam5689,18991,0.88,14634,2035
nguyenvanan1298,18991,0.88,22137,2035
nguyenvanan1298,18991,0.86,22137,2035
hothulam5689,18991,0.84,14634,2035
nguyenthivanthuy86,18991,0.81,22034,2035
hainguyennv28,18991,0.85,12913,2035
danghaidang1591,18991,0.84,5612,2035
trandaihn980,18991,0.86,29180,2035
trinhminhduc1289,18991,0.83,29809,2035
trandaihn980,18991,0.82,29180,2035
danghaidang1591,18991,0.74,5612,2035
nguyenvanan1298,18991,0.74,22137,2035
hainguyennv28,18991,0.71,12913,2035
nguyenvanan1298,18991,0.83,22137,2035
linhle7193,18991,0.6,17841,2035
danghaidang1591,18991,0.78,5612,2035
hanguyennv28,18991,0.65,13088,2035
hainguyennv28,18991,0.81,12913,2035
maivitpau1506,18991,0.79,18919,2035
ngocboo20,18991,0.87,21004,2035
meo.ngoc_kute,18991,0.66,19133,2035
0979961829,18991,0.27,327,2035
01666855270,18991,0.66,88,2035
cucda200,18991,0.71,5421,2035
bipbip9595,18991,0.14,3898,2035
le.tien.7509,18991,0.8,17107,2035
kydswyt,18991,0.74,16787,2035
pemy92,18991,0.6,23657,2035
hcnavsuju,18991,0.65,13344,2035
hwitch99,18991,0.48,15298,2035
ansinhtrondoi,18991,0.89,3078,2035
hientanvietvuong,18991,0.75,13561,2035
giang.trananh,18991,0.73,12511,2035
ninh.linh.33,18991,0.76,22996,2035
dongocvuonganh8175,18991,0.67,6337,2035
dongocvuonganh,18991,0.69,6336,2035
vananhtt.90,18991,0.78,30776,2035
thienthansanga_hhtt,18991,0.61,27689,2035
huybichle,18991,0.24,14970,2035
gaubeo1510,18991,0.77,12408,2035
phunguyen9889,772173,0.74,24375,9338
phunguyen9889,756207,0.73,24375,8993
phunguyen9889,756207,0.75,24375,8993
foodee_bdrbbm7u,76846,0.56,9039,9242
butterfly.kisses92,910131,0.12,4332,10569
Cthuy1401,910131,0.97,719,10569
lethuylinh95,34801,0.82,17531,5123
phunguyen9889,761211,0.77,24375,9083
phuonglebgg,669576,0.65,24536,6826
tuanbom86,669576,0.73,30263,6826
thanhngock2,669576,0.89,27149,6826
trinhanhtuan_93,669576,0.88,29783,6826
phunguyen9889,662245,0.74,24375,6578
phunguyen9889,769134,0.76,24375,9262
phunguyen9889,654954,0.76,24375,6331
Huong3436,654961,0.84,1044,6332
phunguyen9889,654961,0.77,24375,6332
lov3.kun.96,654961,0.81,18246,6332
phunguyen9889,654961,0.84,24375,6332
phunguyen9889,654961,0.79,24375,6332
duongnguyenhung,654961,0.84,6661,6332
trangmochiii,654961,0.91,29320,6332
phunguyen9889,662235,0.77,24375,6577
hienmam,662235,0.83,13544,6577
phunguyen9889,33809,0.73,24375,5101
lethuylinh95,34869,0.89,17531,5124
hcnavsuju,74341,0.43,13344,8727
ngocthuy93005,1036153,0.91,21200,393
nguyenvuxuan12,1036153,0.89,22180,393
trnphong505479873,1036153,0.89,29923,393
nguyenvuxuan11,1036153,0.99,22179,393
ngocanh1359872631,1036153,0.94,20964,393
ynhong1113806482,1036153,0.99,32141,393
phunguyen9889,778617,0.73,24375,9493
phunguyen9889,672296,0.74,24375,6892
Lominn,672296,0.74,1326,6892
ltuanh,672296,0.2,18378,6892
trangmochiii,672296,0.9,29320,6892
phunguyen9889,33805,0.73,24375,5100
lylyjuly92,33805,0.71,18620,5100
phunguyen9889,163749,0.78,24375,1422
magami.matsuru,163749,0.58,18709,1422
longpx64,163749,0.49,18216,1422
kydswyt,163749,0.69,16787,1422
lidu142,740194,0.75,17638,8665
lidu142,740489,0.74,17638,8673
lov3.kun.96,740489,0.78,18246,8673
lylyjuly92,740489,0.86,18620,8673
phunguyen9889,750971,0.73,24375,8879
lov3.kun.96,773668,0.82,18246,9381
phunguyen9889,773668,0.8,24375,9381
phunguyen9889,699852,0.76,24375,7516
NguyenGiang210598,699852,0.41,1579,7516
lov3.kun.96,797859,0.77,18246,9795
phunguyen9889,797859,0.81,24375,9795
vnhthong,222808,0.72,31222,2846
myanh6a2tvo,222808,0.72,20162,2846
phunguyen9889,222808,0.78,24375,2846
yoseopchu,222808,0.8,32166,2846
duongduc19,222808,0.73,6620,2846
hoasenngoc,222808,0.61,14312,2846
quynh96hx,222808,0.84,25333,2846
boy_vip_hero_9x_hb,222808,0.25,4142,2846
nguyenbaonam,222808,0.37,21489,2846
hoangdd9828,222808,0.78,14033,2846
spl5343,222808,0.92,26338,2846
nguyenvan10793,222808,0.71,22134,2846
nngocminh777,71515,0.55,23069,7939
cutatasoa750,71515,0.15,5502,7939
phunguyen9889,71515,0.72,24375,7939
huynhkhiem,71515,0.91,15172,7939
lidu142,71515,0.78,17638,7939
ngoctrung152008,71515,0.54,21222,7939
linhlethithuy,71515,0.7,17843,7939
le.tien.7509,71515,0.8,17107,7939
nguyenthihao2806,71515,0.6,21984,7939
buihieuno1,71515,0.28,4219,7939
jinken949102,71515,0.37,15649,7939
hanhnguyen0710,71515,0.74,13135,7939
hoangtuhiphop,71515,0.43,14259,7939
hado,71515,0.7,12813,7939
phunguyen9889,690619,0.69,24375,7309
nguyenthanhmai0605,690619,0.82,21944,7309
lethuylinh95,690619,0.93,17531,7309
phunguyen9889,695414,0.73,24375,7413
lov3.kun.96,224411,0.73,18246,2883
phunguyen9889,224411,0.76,24375,2883
thuy.nguyen-thi,224411,0.73,28214,2883
phunguyen9889,853048,0.83,24375,9993
phunguyen9889,280439,0.75,24375,4295
haohoang3417,280439,0.66,13201,4295
foodee_gnv0fnfa,777932,0.56,9942,9476
vtg91229,777932,0.87,31377,9476
foodee_e1f8b0be,777932,0.42,9508,9476
phunguyen9889,777932,0.75,24375,9476
leminhtu8183,777932,1.0,17353,9476
leminhtu8183,777932,0.96,17353,9476
foodee_2vuhcpd1,743726,0.58,7551,8732
dpkhuyen.31122000,743726,0.81,6400,8732
lov3.kun.96,743726,0.77,18246,8732
phunguyen9889,743726,0.76,24375,8732
lethuylinh95,743726,0.92,17531,8732
lethuylinh95,743726,0.86,17531,8732
phunguyen9889,743726,0.84,24375,8732
phunguyen9889,668289,0.68,24375,6796
phunguyen9889,769003,0.68,24375,9256
lov3.kun.96,790273,0.83,18246,9693
lethuylinh95,684841,0.84,17531,7189
ngalinhle,684841,0.8,20649,7189
phamnhuquynhdongve,678890,0.84,23871,7037
lethithutrang_1602,678890,0.84,17510,7037
spl5343,678890,0.74,26338,7037
phunguyen9889,263998,0.78,24375,3876
Lominn,263998,0.86,1326,3876
hngmai1240,263998,0.94,13738,3876
phunguyen9889,681431,0.73,24375,7095
lidu142,681431,0.73,17638,7095
foodee_3xiyslp2,123566,0.3,7741,653
kelsi.bichtran,123566,0.61,15926,653
foodee_feff14f5,123566,0.21,9776,653
thamthui0132,123566,0.89,26939,653
foodee_ssbxqfha,123566,0.15,11354,653
minhphuongtran0603,123566,0.84,19573,653
minhphuongtran0603,123566,0.78,19573,653
vy.pham188,123566,0.7,31597,653
ptpt20196,123566,0.66,24946,653
letrang93.tl,123566,0.74,17541,653
apple_wie_denny,123566,0.57,3119,653
ngdon,123566,0.62,20795,653
uidasoda,123566,0.11,30610,653
bokyungryu,123566,0.68,4046,653
fananhtu,123566,0.78,7010,653
sushiphamm,123566,0.21,26518,653
bokyungryu,123566,0.74,4046,653
Tuhuynh96,123566,0.68,2217,653
meoiumeomap,123566,0.43,19168,653
minh3103,123566,0.09,19382,653
Myvan1529,123566,0.49,1489,653
igmharada,123566,0.64,15371,653
phuonganh91090,123566,0.84,24463,653
igmharada,123566,0.75,15371,653
khonglien123,794460,0.58,16282,9770
pucpunpan,136130,0.81,24964,881
thyhn121,136130,0.64,28461,881
nguyenngocqueanh245,136130,0.87,21811,881
hunter0875,226717,0.94,14811,2945
moitruongconnguoik36,226717,0.52,19876,2945
cappucino_812,226717,0.82,4537,2945
ruangheungao,226717,0.69,25698,2945
tuyetmyktvn,226717,0.64,30528,2945
Sallyphuong79,250111,0.8,1858,3543
thyhn121,250111,0.83,28461,3543
trantrannguyen11398,160874,0.79,29658,1370
kimlien1989,160874,0.82,16502,1370
MinhMinh1996,160874,0.63,1426,1370
im_lonely32,160874,0.83,15396,1370
ruangheungao,160874,0.8,25698,1370
tuyetmyktvn,160874,0.73,30528,1370
silversoul227,160874,0.89,26105,1370
tiung,997330,0.7,28760,11279
khonglien123,997330,0.64,16282,11279
nguoidep.picaso,217654,0.78,21393,2747
minhtuyet1118,718666,0.79,19685,8048
trantrannguyen11398,718666,0.98,29658,8048
phuc.lh19903159,718666,0.83,24310,8048
virgtran,684170,0.67,31125,7174
pinosociu,287602,0.14,24763,4485
foodee_asmxclc4,166164,0.94,8919,1487
songsongpho,166164,0.93,26274,1487
foodee_1q00dvnz,166164,0.88,7378,1487
alibabatran92,166164,0.87,2548,1487
codai4567,166164,0.92,5194,1487
hoadai755,166164,0.76,13847,1487
phihuys,166164,0.89,24130,1487
0949898789,166164,0.68,279,1487
thichquangba6,166164,0.77,27587,1487
ngochanlazylady,6522,0.65,21063,6232
trinh.9029,6522,0.58,29768,6232
totorobaymax97,763791,0.8,28978,9148
trantrannguyen11398,763791,0.78,29658,9148
tiung,763791,0.78,28760,9148
anh.cao,763791,0.82,2690,9148
foodee_0116a527,132946,0.08,7085,797
trieuanhh1112,132946,0.24,29745,797
vangiu6987,132946,0.39,30800,797
hinkhanhl,132946,0.43,13654,797
jennys2db,132946,0.08,15600,797
ngdon,132946,0.2,20795,797
hieptranlp,132946,0.18,13583,797
letrang93.tl,132946,0.59,17541,797
mkaykhoi,132946,0.59,19822,797
kupic,132946,0.13,16754,797
Csmtrd20slehoanghuy1839,225004,0.47,717,2893
Tien_2103,225004,0.99,2087,2893
chauha3591,225004,0.5,4706,2893
quocdi98nbnp,225004,0.54,25246,2893
jtomyelf,225004,0.5,15725,2893
nguyenngocqueanh245,225004,0.46,21811,2893
quocdi98nbnp,225004,0.6,25246,2893
nguyenngocqueanh245,225004,0.57,21811,2893
tuyetmai2627,225004,0.45,30526,2893
vickytran1302,225004,0.28,30958,2893
quocdi98nbnp,291276,0.63,25246,4595
quocdi98nbnp,312963,0.8,25246,4912
thytran1894,19444,0.89,28493,2146
Longuce,19444,0.89,1331,2146
hoangduytienloc1971,19444,0.88,14048,2146
le_lehoangtruc,19444,0.76,17134,2146
le_lehoangtruc,19444,0.91,17134,2146
kekkashi3105,19444,0.88,15913,2146
khonglien123,19444,0.8,16282,2146
sisida,19444,0.78,26138,2146
tranphuongduy91,19444,0.84,29560,2146
qnanh16,19444,0.64,25039,2146
moon.nguyen0901,19444,0.68,19923,2146
cucthuy,19444,0.85,5425,2146
thyhn121,19444,0.84,28461,2146
thyhn121,19444,0.83,28461,2146
hungvp29,19444,0.8,14794,2146
nt2h4000,19444,0.66,23168,2146
pdaiphat.iuinfodept,19444,0.84,23577,2146
thyhn121,19444,0.75,28461,2146
khonglien123,19444,0.76,16282,2146
nguyenngocqueanh245,19444,0.9,21811,2146
luudongsa14,19444,0.84,18517,2146
ynnhi5966,19444,0.86,32145,2146
tuanh.nt.neu,19444,0.93,30274,2146
KattieChen,19444,0.52,1145,2146
duyendang12345,19444,0.66,6741,2146
sn.keosua,19444,0.76,26179,2146
truonghanchef,19444,0.72,30123,2146
chip_chip12,19444,0.92,4892,2146
ngochuyenvo,19444,0.71,21079,2146
keyjidang1990,19444,0.29,16026,2146
myhuong0918111252,19444,0.74,20203,2146
trinh.9029,19444,0.89,29768,2146
nguyen.linh982,19444,0.88,21427,2146
hongmythuan2000,19444,0.48,14495,2146
bichvan889,19444,0.81,3796,2146
huynhdankhanh,19444,0.75,15154,2146
duongngochongthi,192407,0.76,6658,2095
foodee_i6gsqcl2,734698,0.86,10107,8513
foodee_i6gsqcl2,734698,0.92,10107,8513
goldhairpin,734698,0.75,12686,8513
foodee_0a7lebpn,734698,0.88,7139,8513
Ngduogduy,734698,0.97,1533,8513
nnttrang178,734698,0.6,23083,8513
trantrannguyen11398,734698,0.91,29658,8513
trantrannguyen11398,734698,0.9,29658,8513
trantrannguyen11398,734698,0.97,29658,8513
gayeuheo21,19455,0.43,12433,2149
duy2348,150479,0.73,6711,1155
0908758242,662091,0.67,189,6572
trantrannguyen11398,226049,0.83,29658,2919
ngoc.anh26,226049,0.57,20924,2919
thyhn121,226049,0.84,28461,2919
thyhn121,226049,0.85,28461,2919
quocdi98nbnp,226049,0.82,25246,2919
hongvanph1902,226049,0.84,14594,2919
phcl3707,226049,0.75,24106,2919
jtomyelf,226049,0.65,15725,2919
domi.nguyen,226049,0.74,6305,2919
khonglien123,214814,0.64,16282,2691
nnttrang178,137136,0.7,23083,906
trantrannguyen11398,137136,0.9,29658,906
vuonglinh2112,137136,0.54,31494,906
nayu5667,137136,0.15,20536,906
ngoc.anh26,137136,0.73,20924,906
totorobaymax97,137136,0.67,28978,906
hunghunter23,137136,0.56,14769,906
moon.nguyen0901,137136,0.91,19923,906
thyhn121,137136,0.75,28461,906
nguoidep.picaso,137136,0.84,21393,906
nguynsntrng,137136,0.77,22307,906
quocdi98nbnp,137136,0.78,25246,906
nguyenngocqueanh245,137136,0.84,21811,906
nguyenngocqueanh245,137136,0.93,21811,906
minh130695,137136,0.68,19377,906
nguyenanhnha1408,246109,0.77,21473,3467
tntbuilding.vt,19454,0.62,28847,2148
minhthu.nguyen18,19454,0.39,19613,2148
khonglien123,739299,0.71,16282,8646
mt.thanhtam,83907,0.7,20049,9953
nhie15698,5826,0.73,22557,5499
lbmai1410,5826,0.72,17085,5499
thao.trinhmh,5826,0.75,27355,5499
Tien_2103,5826,0.99,2087,5499
minhhieu2603,5826,0.91,19470,5499
Hbaongan,5826,0.83,950,5499
linhocean,5826,0.66,17905,5499
p3ngoan.tnt,5826,0.78,23518,5499
p3ngoan.tnt,5826,0.85,23518,5499
p3ngoan.tnt,5826,0.79,23518,5499
minhdat1993,5826,0.87,19438,5499
igmharada,5826,0.71,15371,5499
previewtc,5826,0.73,24896,5499
lenguyenngochan,5826,0.79,17391,5499
lil_kannie_tran,5826,0.65,17670,5499
abcdefg,5826,0.83,2435,5499
yunjae4262,224462,0.14,32218,2884
annguyen.plateau,224462,0.55,3030,2884
0908758242,224462,0.8,189,2884
angelofdeath_d,224462,0.7,2673,2884
thyhn121,226418,0.69,28461,2936
ngocbichtran11,226418,0.73,21002,2936
khanhhangsu,226418,0.74,16095,2936
foodee_jixzi7i9,216565,0.88,10267,2726
trantrannguyen11398,241535,0.93,29658,3346
foodee_12wowam1,658047,0.81,7254,6450
trantrannguyen11398,674699,0.89,29658,6943
sisida,658047,0.83,26138,6450
khonglien123,658047,0.82,16282,6450
Katy.AnNhieu,674699,0.66,1146,6943
tadtk247,674699,0.87,26610,6943
khonglien123,716210,0.8,16282,7969
phuc.lh19903159,242224,0.68,24310,3368
trantrannguyen11398,684658,0.87,29658,7187
mrlong1809,684658,0.74,20014,7187
khonglien123,684658,0.76,16282,7187
tiung,288388,0.75,28760,4512
quocdi98nbnp,288388,0.8,25246,4512
nnttrang178,695756,0.6,23083,7425
foodee_j0piv0hr,747910,0.8,10206,8812
jaehyounglee,747910,0.89,15508,8812
trantrannguyen11398,747910,0.82,29658,8812
foodee_hmcvtmp3,747910,0.99,10044,8812
trantrannguyen11398,747910,0.9,29658,8812
trantrannguyen11398,747910,0.93,29658,8812
trantrannguyen11398,282653,0.87,29658,4370
nnttrang178,282653,0.73,23083,4370
foodee_b8b40457,692087,0.92,8993,7343
pucpunpan,166024,0.76,24964,1476
nguyenngocbich040897,282653,0.94,21803,4370
nnttrang178,282653,0.8,23083,4370
thyhn121,282653,0.78,28461,4370
thyhn121,282653,0.83,28461,4370
quocdi98nbnp,282653,0.81,25246,4370
dhxuan97,166024,0.82,5939,1476
jtomyelf,282653,0.82,15725,4370
quocdi98nbnp,282653,0.88,25246,4370
minhthutran25,282653,0.85,19630,4370
kieungocphuongngan,1003003,0.88,16383,43
huong.nt.ou,1003003,0.94,14826,43
lbmai1410,241346,0.84,17085,3340
andyan23,241346,0.78,2644,3340
nhqunhh5219,284002,0.93,22792,4406
thyhn121,284002,0.83,28461,4406
foodee_3yn590p9,673387,0.49,7744,6913
jtomyelf,46288,0.9,15725,5332
akiranguyn,46288,0.8,2519,5332
khonglien123,46288,0.64,16282,5332
KattieChen,46288,0.7,1145,5332
mt.thanhtam,46288,0.71,20049,5332
nguoidep.picaso,131714,0.78,21393,778
thyhn121,131714,0.71,28461,778
nnttrang178,131714,0.76,23083,778
quocdi98nbnp,131714,0.71,25246,778
quocdi98nbnp,131714,0.56,25246,778
nnttrang178,131714,0.81,23083,778
khonglien123,758709,0.69,16282,9038
trjtjm,758709,0.69,29850,9038
pjgee18,711873,0.7,24787,7828
pjgee18,711873,0.81,24787,7828
tidanice,711873,0.76,28512,7828
letrang93.tl,685716,0.68,17541,7202
trantrannguyen11398,104205,0.67,29658,437
tlnanh2205,104205,0.64,28782,437
trngvnhhip,104205,0.78,29889,437
gillian.hua,104205,0.84,12600,437
kimchoi,104205,0.66,16457,437
hanhnguyen1705,104205,0.75,13136,437
victoria_apollo1226,104205,0.84,30962,437
totorobaymax97,104205,0.74,28978,437
hunghunter23,104205,0.57,14769,437
nhisto,104205,0.74,22629,437
nh0xhe0_vip,104205,0.85,22379,437
quocdi98nbnp,104205,0.46,25246,437
teppilin,104205,0.64,26844,437
nnttrang178,104205,0.65,23083,437
hunhthnh5393,104205,0.54,14807,437
sang.1111994,104205,0.89,25847,437
huynhhanhu94,104205,0.69,15165,437
Myvan1529,104205,0.59,1489,437
hongoccam1992,104205,0.77,14533,437
trangpham.1213,104205,0.7,29345,437
duytran98nolovenolie,104205,0.64,6813,437
peinttc,104205,0.47,23637,437
thidieukimvan,104205,0.58,27590,437
roycelin88,104205,0.83,25685,437
trantrannguyen11398,289850,0.73,29658,4530
trantrannguyen11398,289850,0.94,29658,4530
quocdi98nbnp,289850,0.68,25246,4530
0908758242,287295,0.74,189,4483
Katy.AnNhieu,631293,0.83,1146,5717
khonglien123,281433,0.74,16282,4335
fanghienfilm,281433,0.76,7012,4335
Sushi02,945420,0.48,1924,10873
foodee_ht7sfe8b,739009,0.86,10068,8639
tiung,739009,0.78,28760,8639
trantrannguyen11398,739009,0.67,29658,8639
1055020275,739009,0.74,376,8639
tiung,739009,0.52,28760,8639
nnttrang178,739009,0.67,23083,8639
ngoc.anh26,739009,0.7,20924,8639
khonglien123,739009,0.79,16282,8639
0997096080,1004969,0.97,371,70
nnttrang178,719533,0.63,23083,8086
phuc.lh19903159,719533,0.85,24310,8086
thao.trinhmh,719170,0.76,27355,8068
phuc.lh19903159,719170,0.81,24310,8068
miendongthaotxgc,705412,1.0,19274,7673
vongocphuong95,136063,0.93,31310,877
tuyetmyktvn,136063,0.82,30528,877
mt.thanhtam,208397,0.65,20049,2445
lamdaole,208397,0.63,16883,2445
trantrannguyen11398,131459,0.95,29658,771
goldhairpin,131459,0.65,12686,771
vongocphuong95,131459,0.92,31310,771
nguynsntrng,83580,0.82,22307,9947
quocdi98nbnp,83580,0.78,25246,9947
thyhn121,83580,0.78,28461,9947
ngocbichtran11,298615,0.76,21002,4766
khanhhangsu,298615,0.74,16095,4766
tiung,729682,0.72,28760,8404
huynhnguyenchumien5517,10870,0.26,15196,458
danggiabao1340,873695,0.96,5609,10211
tran_kimhoang90,873695,0.21,29147,10211
cvsm1507,10207,0.91,5518,194
yinpandary1706,10207,0.95,32119,194
hoangphuc140196,719178,0.7,14167,8071
phuc.lh19903159,719178,0.71,24310,8071
khonglien123,292161,0.69,16282,4613
trantrannguyen11398,292161,0.91,29658,4613
khonglien123,656077,0.72,16282,6375
lacthu1998,655831,0.69,16832,6366
foodee_jma6imeh,242179,0.16,10276,3364
foodee_j66b2kmf,242179,0.86,10227,3364
nguyetvan050193,242179,0.72,22214,3364
